[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/fotonik3d.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 641, READ INSTS: 69, LAST WRITE DURATION: 326, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.96626
READ DURATION: 661, READ INSTS: 64, LAST WRITE DURATION: 1747, LAST WRITE INSTS: 20, R/W DURATION RATIO: 0.590179
READ DURATION: 415, READ INSTS: 40, LAST WRITE DURATION: 274, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.5146
READ DURATION: 529, READ INSTS: 58, LAST WRITE DURATION: 326, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.6227
READ DURATION: 488, READ INSTS: 50, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.71831
READ DURATION: 699, READ INSTS: 81, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.50538
READ DURATION: 582, READ INSTS: 65, LAST WRITE DURATION: 230, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.53043
READ DURATION: 566, READ INSTS: 61, LAST WRITE DURATION: 266, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.12782
READ DURATION: 442, READ INSTS: 48, LAST WRITE DURATION: 276, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.60145
READ DURATION: 577, READ INSTS: 63, LAST WRITE DURATION: 282, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.0461
READ DURATION: 439, READ INSTS: 42, LAST WRITE DURATION: 268, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.63806
READ DURATION: 637, READ INSTS: 70, LAST WRITE DURATION: 261, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.44061
READ DURATION: 522, READ INSTS: 55, LAST WRITE DURATION: 251, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.07968
READ DURATION: 657, READ INSTS: 72, LAST WRITE DURATION: 261, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.51724
READ DURATION: 2011, READ INSTS: 64, LAST WRITE DURATION: 340, LAST WRITE INSTS: 31, R/W DURATION RATIO: 5.91471
READ DURATION: 595, READ INSTS: 65, LAST WRITE DURATION: 263, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.26236
READ DURATION: 548, READ INSTS: 57, LAST WRITE DURATION: 316, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.73418
READ DURATION: 695, READ INSTS: 75, LAST WRITE DURATION: 235, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.95745
READ DURATION: 600, READ INSTS: 65, LAST WRITE DURATION: 266, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.25564
READ DURATION: 782, READ INSTS: 91, LAST WRITE DURATION: 215, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.63721
READ DURATION: 527, READ INSTS: 59, LAST WRITE DURATION: 288, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.82986
READ DURATION: 341, READ INSTS: 38, LAST WRITE DURATION: 368, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.92663
READ DURATION: 256, READ INSTS: 28, LAST WRITE DURATION: 221, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.15837
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.991803
READ DURATION: 210, READ INSTS: 22, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.889831
READ DURATION: 232, READ INSTS: 26, LAST WRITE DURATION: 226, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02655
READ DURATION: 250, READ INSTS: 26, LAST WRITE DURATION: 273, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.915751
READ DURATION: 218, READ INSTS: 22, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.95614
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.952756
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.991525
READ DURATION: 216, READ INSTS: 23, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.850394
READ DURATION: 174, READ INSTS: 11, LAST WRITE DURATION: 1707, LAST WRITE INSTS: 22, R/W DURATION RATIO: 0.141234
WAITED CYCLES: 309
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 382, LAST WRITE INSTS: 34, R/W DURATION RATIO: 0.60733
WAITED CYCLES: 65
READ DURATION: 216, READ INSTS: 22, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.870968
READ DURATION: 215, READ INSTS: 21, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.826923
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 253, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.893281
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 234, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05983
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.825397
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.835821
READ DURATION: 218, READ INSTS: 22, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.858268
READ DURATION: 232, READ INSTS: 23, LAST WRITE DURATION: 264, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.878788
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.896825
READ DURATION: 213, READ INSTS: 21, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.872951
READ DURATION: 225, READ INSTS: 23, LAST WRITE DURATION: 277, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.812274
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 247, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.939271
READ DURATION: 200, READ INSTS: 21, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.819672
READ DURATION: 216, READ INSTS: 22, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.776978
READ DURATION: 251, READ INSTS: 26, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.943609
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 219, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06849
READ DURATION: 234, READ INSTS: 23, LAST WRITE DURATION: 260, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.9
READ DURATION: 247, READ INSTS: 20, LAST WRITE DURATION: 324, LAST WRITE INSTS: 22, R/W DURATION RATIO: 0.762346
WAITED CYCLES: 5
READ DURATION: 199, READ INSTS: 19, LAST WRITE DURATION: 279, LAST WRITE INSTS: 33, R/W DURATION RATIO: 0.713262
WAITED CYCLES: 18
READ DURATION: 218, READ INSTS: 22, LAST WRITE DURATION: 283, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.770318
WAITED CYCLES: 2
READ DURATION: 226, READ INSTS: 25, LAST WRITE DURATION: 226, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 1765, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.148148
WAITED CYCLES: 699
READ DURATION: 240, READ INSTS: 26, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01695
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.918033
READ DURATION: 218, READ INSTS: 22, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.865079
READ DURATION: 442, READ INSTS: 49, LAST WRITE DURATION: 234, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.88889
READ DURATION: 505, READ INSTS: 56, LAST WRITE DURATION: 293, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.72355
READ DURATION: 453, READ INSTS: 50, LAST WRITE DURATION: 319, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.42006
READ DURATION: 396, READ INSTS: 45, LAST WRITE DURATION: 307, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2899
READ DURATION: 627, READ INSTS: 71, LAST WRITE DURATION: 340, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.84412
READ DURATION: 691, READ INSTS: 74, LAST WRITE DURATION: 298, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.31879
READ DURATION: 805, READ INSTS: 88, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.19444
READ DURATION: 740, READ INSTS: 85, LAST WRITE DURATION: 320, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.3125
READ DURATION: 740, READ INSTS: 87, LAST WRITE DURATION: 246, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.00813
READ DURATION: 710, READ INSTS: 82, LAST WRITE DURATION: 225, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.15556
READ DURATION: 433, READ INSTS: 41, LAST WRITE DURATION: 1703, LAST WRITE INSTS: 22, R/W DURATION RATIO: 0.351461
WAITED CYCLES: 54
READ DURATION: 474, READ INSTS: 44, LAST WRITE DURATION: 228, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.07895
READ DURATION: 620, READ INSTS: 64, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.34848
READ DURATION: 574, READ INSTS: 58, LAST WRITE DURATION: 236, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.4322
READ DURATION: 409, READ INSTS: 37, LAST WRITE DURATION: 261, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56705
READ DURATION: 406, READ INSTS: 34, LAST WRITE DURATION: 254, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.59843
READ DURATION: 338, READ INSTS: 27, LAST WRITE DURATION: 271, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.24723
READ DURATION: 358, READ INSTS: 29, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6729
READ DURATION: 470, READ INSTS: 45, LAST WRITE DURATION: 210, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.2381
READ DURATION: 440, READ INSTS: 41, LAST WRITE DURATION: 259, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.69884
READ DURATION: 377, READ INSTS: 38, LAST WRITE DURATION: 228, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.65351
READ DURATION: 438, READ INSTS: 39, LAST WRITE DURATION: 256, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.71094
READ DURATION: 660, READ INSTS: 67, LAST WRITE DURATION: 251, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.62948
READ DURATION: 678, READ INSTS: 69, LAST WRITE DURATION: 280, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.42143
READ DURATION: 2219, READ INSTS: 90, LAST WRITE DURATION: 271, LAST WRITE INSTS: 26, R/W DURATION RATIO: 8.18819
READ DURATION: 675, READ INSTS: 72, LAST WRITE DURATION: 229, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.9476
READ DURATION: 829, READ INSTS: 95, LAST WRITE DURATION: 257, LAST WRITE INSTS: 30, R/W DURATION RATIO: 3.22568
READ DURATION: 769, READ INSTS: 86, LAST WRITE DURATION: 250, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.076
READ DURATION: 786, READ INSTS: 88, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.09449
READ DURATION: 835, READ INSTS: 89, LAST WRITE DURATION: 276, LAST WRITE INSTS: 20, R/W DURATION RATIO: 3.02536
READ DURATION: 857, READ INSTS: 99, LAST WRITE DURATION: 287, LAST WRITE INSTS: 37, R/W DURATION RATIO: 2.98606
READ DURATION: 657, READ INSTS: 73, LAST WRITE DURATION: 277, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.37184
READ DURATION: 761, READ INSTS: 81, LAST WRITE DURATION: 261, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2.91571
READ DURATION: 863, READ INSTS: 95, LAST WRITE DURATION: 255, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.38431
READ DURATION: 733, READ INSTS: 83, LAST WRITE DURATION: 259, LAST WRITE INSTS: 31, R/W DURATION RATIO: 2.83012
READ DURATION: 2196, READ INSTS: 82, LAST WRITE DURATION: 280, LAST WRITE INSTS: 26, R/W DURATION RATIO: 7.84286
READ DURATION: 687, READ INSTS: 79, LAST WRITE DURATION: 340, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.02059
READ DURATION: 963, READ INSTS: 106, LAST WRITE DURATION: 270, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.56667
READ DURATION: 810, READ INSTS: 94, LAST WRITE DURATION: 274, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.9562
READ DURATION: 616, READ INSTS: 62, LAST WRITE DURATION: 259, LAST WRITE INSTS: 19, R/W DURATION RATIO: 2.37838
READ DURATION: 763, READ INSTS: 84, LAST WRITE DURATION: 287, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.65854
READ DURATION: 490, READ INSTS: 54, LAST WRITE DURATION: 256, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.91406
READ DURATION: 677, READ INSTS: 71, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.62403
READ DURATION: 516, READ INSTS: 53, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.08065
READ DURATION: 686, READ INSTS: 73, LAST WRITE DURATION: 283, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.42403
READ DURATION: 492, READ INSTS: 55, LAST WRITE DURATION: 296, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.66216
READ DURATION: 2287, READ INSTS: 91, LAST WRITE DURATION: 363, LAST WRITE INSTS: 21, R/W DURATION RATIO: 6.30028
READ DURATION: 826, READ INSTS: 90, LAST WRITE DURATION: 220, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.75455
READ DURATION: 503, READ INSTS: 51, LAST WRITE DURATION: 220, LAST WRITE INSTS: 31, R/W DURATION RATIO: 2.28636
READ DURATION: 483, READ INSTS: 49, LAST WRITE DURATION: 268, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.80224
READ DURATION: 316, READ INSTS: 35, LAST WRITE DURATION: 237, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.33333
READ DURATION: 346, READ INSTS: 37, LAST WRITE DURATION: 305, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.13443
READ DURATION: 371, READ INSTS: 36, LAST WRITE DURATION: 256, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.44922
READ DURATION: 422, READ INSTS: 45, LAST WRITE DURATION: 262, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.61069
READ DURATION: 462, READ INSTS: 43, LAST WRITE DURATION: 275, LAST WRITE INSTS: 21, R/W DURATION RATIO: 1.68
READ DURATION: 381, READ INSTS: 43, LAST WRITE DURATION: 302, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.26159
READ DURATION: 312, READ INSTS: 30, LAST WRITE DURATION: 284, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.09859
READ DURATION: 393, READ INSTS: 37, LAST WRITE DURATION: 279, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.4086
READ DURATION: 363, READ INSTS: 38, LAST WRITE DURATION: 343, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.05831
READ DURATION: 334, READ INSTS: 33, LAST WRITE DURATION: 254, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.31496
READ DURATION: 370, READ INSTS: 34, LAST WRITE DURATION: 244, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.51639
READ DURATION: 425, READ INSTS: 43, LAST WRITE DURATION: 284, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.49648
READ DURATION: 1834, READ INSTS: 39, LAST WRITE DURATION: 280, LAST WRITE INSTS: 23, R/W DURATION RATIO: 6.55
READ DURATION: 396, READ INSTS: 39, LAST WRITE DURATION: 237, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.67089
READ DURATION: 361, READ INSTS: 32, LAST WRITE DURATION: 239, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.51046
READ DURATION: 436, READ INSTS: 42, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45819
READ DURATION: 380, READ INSTS: 40, LAST WRITE DURATION: 316, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.20253
READ DURATION: 345, READ INSTS: 29, LAST WRITE DURATION: 239, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.44351
READ DURATION: 452, READ INSTS: 42, LAST WRITE DURATION: 262, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.72519
READ DURATION: 453, READ INSTS: 40, LAST WRITE DURATION: 238, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.90336
READ DURATION: 468, READ INSTS: 44, LAST WRITE DURATION: 285, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.64211
READ DURATION: 392, READ INSTS: 42, LAST WRITE DURATION: 208, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.88462
READ DURATION: 453, READ INSTS: 40, LAST WRITE DURATION: 200, LAST WRITE INSTS: 17, R/W DURATION RATIO: 2.265
READ DURATION: 366, READ INSTS: 37, LAST WRITE DURATION: 236, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.55085
READ DURATION: 562, READ INSTS: 55, LAST WRITE DURATION: 225, LAST WRITE INSTS: 20, R/W DURATION RATIO: 2.49778
READ DURATION: 389, READ INSTS: 36, LAST WRITE DURATION: 240, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.62083
READ DURATION: 744, READ INSTS: 81, LAST WRITE DURATION: 298, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.49664
READ DURATION: 526, READ INSTS: 56, LAST WRITE DURATION: 267, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.97004
READ DURATION: 2105, READ INSTS: 76, LAST WRITE DURATION: 322, LAST WRITE INSTS: 31, R/W DURATION RATIO: 6.53727
READ DURATION: 708, READ INSTS: 81, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.36
READ DURATION: 602, READ INSTS: 62, LAST WRITE DURATION: 240, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.50833
READ DURATION: 685, READ INSTS: 76, LAST WRITE DURATION: 289, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.37024
READ DURATION: 523, READ INSTS: 59, LAST WRITE DURATION: 262, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.99618
READ DURATION: 582, READ INSTS: 64, LAST WRITE DURATION: 276, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.1087
READ DURATION: 607, READ INSTS: 64, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.57203
READ DURATION: 485, READ INSTS: 46, LAST WRITE DURATION: 238, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2.03782
READ DURATION: 769, READ INSTS: 79, LAST WRITE DURATION: 274, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.80657
READ DURATION: 928, READ INSTS: 102, LAST WRITE DURATION: 320, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.9
READ DURATION: 932, READ INSTS: 108, LAST WRITE DURATION: 264, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.5303
READ DURATION: 2488, READ INSTS: 127, LAST WRITE DURATION: 210, LAST WRITE INSTS: 28, R/W DURATION RATIO: 11.8476
READ DURATION: 950, READ INSTS: 112, LAST WRITE DURATION: 357, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.66106
READ DURATION: 810, READ INSTS: 88, LAST WRITE DURATION: 269, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.01115
READ DURATION: 955, READ INSTS: 110, LAST WRITE DURATION: 258, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.70155
READ DURATION: 254, READ INSTS: 23, LAST WRITE DURATION: 250, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.016
READ DURATION: 284, READ INSTS: 25, LAST WRITE DURATION: 246, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.15447
READ DURATION: 552, READ INSTS: 63, LAST WRITE DURATION: 226, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.44248
READ DURATION: 563, READ INSTS: 57, LAST WRITE DURATION: 271, LAST WRITE INSTS: 23, R/W DURATION RATIO: 2.07749
READ DURATION: 676, READ INSTS: 68, LAST WRITE DURATION: 255, LAST WRITE INSTS: 21, R/W DURATION RATIO: 2.65098
READ DURATION: 618, READ INSTS: 63, LAST WRITE DURATION: 265, LAST WRITE INSTS: 31, R/W DURATION RATIO: 2.33208
READ DURATION: 476, READ INSTS: 50, LAST WRITE DURATION: 292, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.63014
READ DURATION: 563, READ INSTS: 61, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.23413
READ DURATION: 624, READ INSTS: 65, LAST WRITE DURATION: 277, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.25271
READ DURATION: 656, READ INSTS: 63, LAST WRITE DURATION: 1776, LAST WRITE INSTS: 23, R/W DURATION RATIO: 0.509317
READ DURATION: 643, READ INSTS: 62, LAST WRITE DURATION: 278, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.31295
READ DURATION: 251, READ INSTS: 18, LAST WRITE DURATION: 234, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.07265
READ DURATION: 217, READ INSTS: 21, LAST WRITE DURATION: 285, LAST WRITE INSTS: 37, R/W DURATION RATIO: 0.761404
WAITED CYCLES: 4
READ DURATION: 226, READ INSTS: 22, LAST WRITE DURATION: 282, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.801418
READ DURATION: 216, READ INSTS: 22, LAST WRITE DURATION: 270, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.8
READ DURATION: 200, READ INSTS: 21, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.793651
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.767528
WAITED CYCLES: 2
READ DURATION: 216, READ INSTS: 23, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.794118
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.945312
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.842105
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.944882
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.930233
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 216, READ INSTS: 22, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.990826
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.837037
READ DURATION: 264, READ INSTS: 29, LAST WRITE DURATION: 216, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22222
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 1881, READ INSTS: 54, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 8.62844
READ DURATION: 717, READ INSTS: 81, LAST WRITE DURATION: 256, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.80078
READ DURATION: 582, READ INSTS: 64, LAST WRITE DURATION: 344, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.69186
READ DURATION: 248, READ INSTS: 22, LAST WRITE DURATION: 270, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.918519
READ DURATION: 159, READ INSTS: 19, LAST WRITE DURATION: 250, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.636
WAITED CYCLES: 35
READ DURATION: 210, READ INSTS: 21, LAST WRITE DURATION: 327, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.642202
WAITED CYCLES: 44
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.833948
READ DURATION: 216, READ INSTS: 23, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.990826
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.839161
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10092
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.859259
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.949153
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.868217
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 256, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.9375
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01695
READ DURATION: 389, READ INSTS: 43, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.59426
READ DURATION: 521, READ INSTS: 57, LAST WRITE DURATION: 240, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.17083
READ DURATION: 432, READ INSTS: 41, LAST WRITE DURATION: 315, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.37143
READ DURATION: 318, READ INSTS: 26, LAST WRITE DURATION: 210, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.51429
READ DURATION: 416, READ INSTS: 38, LAST WRITE DURATION: 1752, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.285714
WAITED CYCLES: 420
READ DURATION: 424, READ INSTS: 37, LAST WRITE DURATION: 265, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.6
